705566625123180546	@midnight #BadJobin5words The guy who did this @XFINITY #hackjob https://t.co/S0vrQa96SS	3.23159035906e-33
705519946856427520	@midnight reality translator for Donald Trump #BadJobIn5Words	9.16638538816e-65
705567772613451776	@midnight Nicole Simpson's Sunglasses Delivery Service. #Badjobin5words	6.93521923527e-78
705528426657091585	@midnight Casting couch stain remover guy #BadJobIn5Words	4.79072600811e-56
705567994299060225	Being Donald Trump's personal adviser   #BadJobIn5Words  @midnight	1.42861747601e-70
705534085528039424	@midnight #BadJobIn5Words President of the United States	2.42788749709e-45
705559366783492096	#BadJobIn5Words @midnight  Walmart liquor aisle vomit scraper	1.70867603186e-62
705575452790763520	Host body for #alien larvae ? #BadJobIn5Words @midnight https://t.co/BQkIn7V2j4	2.69658596757e-46
705521583817826305	Gynecologist after Chris Christie cunnilingus @midnight #BadJobIn5Words	1.87353699223e-78
705543681747496961	The hairstylist for Bernie Sanders #BadJobIn5Words @midnight	5.98191641896e-48
705502230221340672	@midnight #BadJobIn5Words   Fluffer for the  Republican frontrunner	2.42075076018e-72
705555257628078080	Megyn Kelly Moderating Republican Debate #BadJobIn5Words @midnight	4.51012867339e-75
705520217548591105	Martin Shkreli's Public Relations agent #BadJobIn5Words @midnight	1.43585465253e-68
705514237855186944	Last night's @midnight was ONE OF THE BEST OF ALL-TIME! #BadJobIn5Words @marcellacomedy https://t.co/Vz2s3Jk0n5 https://t.co/Xx7ZFFP8oe	1.21435553546e-98
705538376229789696	All you can eat dicks #BadJobIn5Words @midnight	2.40883598258e-33
705538894415003648	Donut receipt maker and sorter  #BadJobIn5Words @midnight	2.8140499872e-51
705538804623388672	Adolf Hitler's  tiny penis doctor #BadJobIn5Words @midnight	1.02891051006e-61
705575266525929472	Stairway repair guy In heaven #BadJobIn5Words @midnight	2.69779159226e-50
705555116846354432	Donald Trump's Creative Accounting Dwarf #BadJobIn5Words @midnight	6.13870476074e-71
705509198193418241	#BadJobIn5Words @midnight  Moderator at GOP Debate Riot	3.33949381807e-41
705503504501071872	@midnight #BadJobIn5Words Donald Trumps Personal Relations Manager	1.3221822104e-70
705503623074086912	Hello ma'am, welcome to Walmart. #BadJobIn5Words @midnight	7.33385434731e-77
705522506052952064	@midnight  Bend over. Here comes pressure.  #BadJobIn5Words	5.86097460128e-53
705538393409613824	@midnight dildo factory, customer complaints department.  #BadJobIn5Words	1.07796330964e-95
705521728127049728	Defending the Ghostbusters reboot. Yikes... #BadJobIn5Words @midnight	2.49161792716e-82
705510592728199168	#BadJobIn5Words  @midnight  Bathroom Attendant at GOP Debate	2.77087074841e-46
705549902512652289	"Late to @midnight #badjobin5words ""Rod Ryan Show Sports Desk"""	1.11328430386e-74
705516336236109824	"@midnight #badjobin5words ""let's drain that abscess, doc!"""	3.06940270334e-103
705511149970726912	The host of Singled Out #BadJobIn5Words @midnight	1.32447753822e-34
705539382007066624	Anal bead retrieval technician trainer  #BadJobIn5Words @midnight	2.43866077648e-60
705505821849841664	Donald Trump's Racial Harmony Advisor @midnight #BadJobIn5Words https://t.co/bbYrpgrwHm	3.08196431672e-80
705517214775042048	Trump's late night Pube Fluffer #BadJobIn5Words @midnight	1.00137210887e-71
705504952655835136	Anything to do with people #BadJobIn5Words @midnight	8.04077492925e-43
705543159917387777	Chris Christie at Trump's Rally #BadJobIn5Words @midnight	1.3680131349e-65
705564874697535490	@midnight I know it's late, but #BadJobIn5Words OBGYN for the Golden Girls	4.6152484529e-105
705503469336014848	Los Angeles Meter Maid's Assistant.  #BadJobIn5Words @midnight	5.58463846552e-57
705575716859957248	Publicist for the Foo Fighters . #BadJobIn5Words @midnight	1.4314232224e-47
705548562709536768	@midnight  Just one more pleeeease?  FACT CHECKER FOR FOX NEWS #BadJobIn5Words   #@midnight	2.10901363041e-106
705508096232333312	#BadJobIn5Words @midnight Chairperson of the Republican Party	8.9259583665e-58
705513244471873536	Last night's @midnight was ONE OF THE BEST OF ALL-TIME! #BadJobIn5Words @marcellacomedy https://t.co/HZWygPaSuK https://t.co/LOmkPREMa8	1.21435553546e-98
705515128423366657	Donald Trump's Bukkake Film Co-star @midnight #BadJobIn5Words	5.74003540716e-89
705538492697223168	Trump's human toilet #BadJobIn5Words @midnight	5.01352734981e-43
705566234230837248	@midnight #Badjobin5words Glory Hole Mop bucket guy	6.30055969165e-53
705531976879624192	@Ti_FusedCynic @midnight #BadJobIn5Words Sketchy Indian Restaurant Bathroom Cleaner	7.59113787646e-68
705509073538580480	@midnight @hardwick  Handjob is still a job! #BadJobIn5Words #PointsMe	1.17117098315e-57
705565980395589633	Mitt Romney servicing Donald Trump #BadJobIn5Words @midnight	1.89324684526e-65
705502697416368128	The next president of America.  #BadJobIn5Words @midnight	4.33244676708e-53
705535518684090368	Murder clown dry cleaner/fluffer #BadJobIn5Words @midnight	1.28961180381e-61
705568520017469440	Official driver for The Bachelor #BadJobIn5Words @midnight	7.19252682847e-57
705518584026546176	Chris Christie dick pic editor #BadJobIn5Words @midnight	1.11618389835e-53
705539523334242304	Hard of Hearing Horse Whisperer #badjobin5words @midnight https://t.co/xtqkCR96w7	6.81957312544e-43
705502099962880001	"@midnight  #BadJobIn5Words  PR Damage Control At @TotalBeauty  ""Whoopi, Oprah, they all look alike!"" (paraphrased)  https://t.co/TJd3kl5MNT"	3.22935492697e-192
705504053153763328	https://t.co/7iYuO7Vh0g Men are failed women at birth. RT @fleshbasket: Gary Busey outreach summer intern #BadJobIn5Words @midnight	2.15009866167e-136
705526521524424704	US History Re-writer in Texas #BadJobIn5Words @midnight	1.10058252987e-59
705527701986254849	@midnight gynecologist office clean up crew #badjobin5words	2.70120949679e-58
705532856265736193	@midnight #BadJobIn5Words Minion in the Batman Universe	5.57076707629e-52
705565719014932480	The Friday Crucifixion Cleanup Crew #BadJobIn5Words @midnight	1.40743516458e-74
