676279449030164480	Frosty The Ho-man #RuinAChristmasMovie @midnight #PointsMe	-2.860013278919315
676280331603963904	Love Factually #RuinAChristmasMovie @midnight #PointsMe	-3.54139775358875
676141892677996544	A Chris in Carole #RuinAChristmasMovie @midnight	-3.7577804858191293
675886919037923328	Christmas With The Trumps #RuinAChristmasMovie @midnight	-3.1678121799673584
676245948842901504	A Charlie Brown Christmas as told by Jeff Dunham #RuinAChristmasMovie @midnight	-2.379244947878396
676157637461999616	#RuinAChristmasMovie @midnight #pointsme The Hebrew MC Hammer	-0.40822429319396725
675913707130511360	@midnight  @nerdist  #PointsMe  Frosty the Crystal Meth Man #RuinAChristmasMovie	-2.0112515311241035
676206336867106816	Whites-Only Christmas #RuinAChristmasMovie @midnight	-2.9453913961917957
675920632341639168	@midnight @nerdist #PointsMe  Unlikeable Angel #RuinAChristmasMovie	-2.199847741426204
676070303575994369	The Red and Green Mile #RuinAChristmasMovie @midnight	-1.3055135944237897
675937550998102017	.@midnight #RuinAChristmasMovie Whites Only Christmas	-2.388408343138088
676206615733780480	The Nut-Rupturer #RuinAChristmasMovie @midnight	-2.5061862900878706
675913886172708864	@nerdist @midnight #PointsMe  A Chrismas Will Farrell #RuinAChristmasMovie	-3.502387175879285
676103839313973248	White Christmas In My Pants #RuinAChristmasMovie @midnight	-1.6354816293478653
676082195103109122	"@midnight ""It's a marginal life."" #RuinAChristmasMovie"	-3.3042063750235555
675900405663047680	White Supremacist Christmas #RuinAChristmasMovie @midnight	-2.4642875460437756
676158999545421824	#RuinAChristmasMovie @midnight #pointsme Babes in Sex-Toyland	-3.453970942259759
676063155882213376	Rudolph The Red Assed Baboon #RuinAChristmasMovie @midnight	-6.20580107534844
676278091589804032	The Santa Claws #RuinAChristmasMovie @midnight #PointsMe	-2.979407910126007
675912219146584064	@midnight @nerdist #PointsMe  A Christmas Abduction Story #RuinAChristmasMovie	-2.094114527006397
676076582373494784	I can't wait to get CatFished again #RuinAChristmasMovie #PointsMe @midnight	-0.9121828135272686
676281760091631616	Adolph The White-Nosed Reindeer #RuinAChristmasMovie @midnight #PointsMe	-2.414698252711928
676335135130718208	A Year Without Santa Claus, Because He Doesn't Exist. #RuinAChristmasMovie @midnight  #PointsMe	-2.4284996590904164
675887233103073281	National Lampoon's Christmas Stay-cation  #RuinAChristmasMovie @midnight	-0.2846763122595131
675929105859153920	@midnight Jingle All The Way starring Colin Firth and Chiwetel Ejiofor. #RuinAChristmasMovie	-2.4336291817420173
676282810135617536	The Nutsmacker #RuinAChristmasMovie @midnight #PointsMe	-2.7223639478644195
675914533966241793	@midnight @nerdist #PointsMe  I Won't be Johnathan Taylor Thomas for Christmas :( #RuinAChristmasMovie	-1.503065982937545
676296354231017472	@midnight How the grinch stole my sister's virginity. #RuinAChristmasMovie	-4.804134550558672
676284537844981760	A Charlie Sheen Christmas #RuinAChristmasMovie @midnight #PointsMe	-2.53026034304806
676207537742483457	K.I.S.S. Saves Santa 2: Bloody K.I.S.S.Mas #RuinAChristmasMovie @midnight @FamilyGuyonFOX	-1.699267724688516
676001245874642945	@midnight  David Cop-a-feel #RuinAChristmasMovie	-2.5653028986421367
676206773804515329	Babes in Thailand #RuinAChristmasMovie @midnight	-3.8524332847166773
676283592058740736	The Molar Express #RuinAChristmasMovie @midnight #PointsMe	-3.796770810916717
676205832204226560	It's a Mediocre Life #RuinAChristmasMovie @midnight	-1.4536879929834943
676288524790796288	@midnight #RuinAChristmasMovie Bad Santa vs. The Martians	-1.270544918506573
676161155287617536	#RuinAChristmasMovie @midnight #pointsme A Child's Christmas in Whales.	-4.563235960941456
675912661943451650	@midnight @nerdist #PointsMe  A Christmas Eviction Notice on a a Shelf #RuinAChristmasMovie	-0.5528534307460089
676161596075458560	#RuinAChristmasMovie @midnight #pointsme Frosty the SNOWman...was Busted for Selling Blow.	-2.5812701438942094
676094584246706176	@midnight I'll be Homophobic for Christmas #RuinAChristmasMovie	-1.9996173087163733
676274975041527808	A Christmas Maury #RuinAChristmasMovie @midnight #PointsMe	-2.773236171690614
675208843887030272	Die Hard isn't a christmas movie #RuinAChristmasMovie @midnight #PointsMe	-2.6688740779432196
675171168165449728	A Christmas Story About Why I'm a Vegan #RuinAChristmasMovie @midnight	-1.269951364402059
675916023833333761	@midnight @nerdist #PointsMe  Fred Clause #RuinAChristmasMovie	-3.5929490963445554
676283232166498304	Babes in Goyland #RuinAChristmasMovie @midnight #PointsMe	-3.9309384996749546
676251018791919616	It's a Wonder Bread Life #RuinAChristmasMovie @midnight	-2.0435772893285575
675871893719662592	#RuinAChristmasMovie- Walter White Christmas @midnight	-3.107910970565221
675902212871180288	A Charlie Sheen Brown-Out Christmas #RuinAChristmasMovie @midnight	-2.3723030953706976
676328425548746753	Shingles All the Way #RuinAChristmasMovie @midnight	-1.8169020513060794
