705566625123180546	# badjobin5words the guy who did this # hackjob 	-53.233802795410156
705519946856427520	reality translator for donald trump  # badjobin5words 	-39.31727981567383
705567772613451776	nicole simpson's sunglasses delivery service . # badjobin5words 	-45.78057098388672
705528426657091585	casting couch stain remover guy  # badjobin5words 	-43.55242919921875
705567994299060225	being donald trump's personal adviser    # badjobin5words 	-43.53354263305664
705534085528039424	# badjobin5words president of the united states 	-37.5108528137207
705559366783492096	# badjobin5words walmart liquor aisle vomit scraper 	-45.79347229003906
705575452790763520	host body for  # alien larvae  ? # badjobin5words 	-53.277103424072266
705521583817826305	gynecologist after chris christie cunnilingus # badjobin5words 	-44.17483901977539
705543681747496961	the hairstylist for bernie sanders  # badjobin5words 	-41.13896179199219
705502230221340672	# badjobin5words   fluffer for the  republican frontrunner 	-39.64304733276367
705555257628078080	megyn kelly moderating republican debate  # badjobin5words 	-45.10841751098633
705520217548591105	martin shkreli's public relations agent  # badjobin5words 	-37.149452209472656
705514237855186944	last night'swas one of the best of all-time ! # badjobin5words 	-52.938358306884766
705538376229789696	all you can eat dicks  # badjobin5words 	-37.957725524902344
705538894415003648	donut receipt maker and sorter   # badjobin5words 	-44.07373809814453
705538804623388672	adolf hitler's  tiny penis doctor  # badjobin5words 	-44.047813415527344
705575266525929472	stairway repair guy in heaven  # badjobin5words 	-41.670623779296875
705555116846354432	donald trump's creative accounting dwarf  # badjobin5words 	-44.29890823364258
705509198193418241	# badjobin5words moderator at gop debate riot 	-43.84658432006836
705503504501071872	# badjobin5words donald trumps personal relations manager 	-41.480098724365234
705503623074086912	hello ma'am , welcome to walmart . # badjobin5words 	-44.43155288696289
705522506052952064	bend over . here comes pressure . # badjobin5words 	-50.22600555419922
705538393409613824	dildo factory , customer complaints department . # badjobin5words 	-50.651512145996094
705521728127049728	defending the ghostbusters reboot . yikes . . . # badjobin5words 	-52.77309036254883
705510592728199168	# badjobin5words  bathroom attendant at gop debate 	-44.89704132080078
705549902512652289	late to # badjobin5words   rod ryan show sports desk  	-52.44424057006836
705516336236109824	# badjobin5words   let's drain that abscess , doc !  	-46.09442138671875
705511149970726912	the host of singled out  # badjobin5words 	-40.070682525634766
705539382007066624	anal bead retrieval technician trainer   # badjobin5words 	-43.832462310791016
705505821849841664	donald trump's racial harmony advisor # badjobin5words 	-44.73023223876953
705517214775042048	trump's late night pube fluffer  # badjobin5words 	-40.05349349975586
705504952655835136	anything to do with people  # badjobin5words 	-41.93779754638672
705543159917387777	chris christie at trump's rally  # badjobin5words 	-41.09549331665039
705564874697535490	i know it's late , but  # badjobin5words obgyn for the golden girls 	-63.65985870361328
705503469336014848	los angeles meter maid's assistant . # badjobin5words 	-39.94939041137695
705575716859957248	publicist for the foo fighters  . # badjobin5words 	-42.25046157836914
705548562709536768	just one more pleeeease ? fact checker for fox news  # badjobin5words    # 	-70.7280044555664
705508096232333312	# badjobin5wordschairperson of the republican party 	-31.885990142822266
705513244471873536	last night'swas one of the best of all-time ! # badjobin5words 	-52.938358306884766
705515128423366657	donald trump's bukkake film co-star # badjobin5words 	-43.33180236816406
705538492697223168	trump's human toilet  # badjobin5words 	-33.52062225341797
705566234230837248	# badjobin5words glory hole mop bucket guy 	-44.9619026184082
705531976879624192	# badjobin5words sketchy indian restaurant bathroom cleaner 	-44.111053466796875
705509073538580480	handjob is still a job ! # badjobin5words  # pointsme 	-56.24497604370117
705565980395589633	mitt romney servicing donald trump  # badjobin5words 	-40.7630500793457
705502697416368128	the next president of america . # badjobin5words 	-37.46780776977539
705535518684090368	murder clown dry cleaner/fluffer  # badjobin5words 	-39.23294448852539
705568520017469440	official driver for the bachelor  # badjobin5words 	-39.35871505737305
705518584026546176	chris christie dick pic editor  # badjobin5words 	-41.383323669433594
705539523334242304	hard of hearing horse whisperer  # badjobin5words 	-43.112274169921875
705502099962880001	# badjobin5words  pr damage control at   whoopi , oprah , they all look alike !  ( paraphrased ) 	-89.7059326171875
705504053153763328	men are failed women at birth . rt : gary busey outreach summer intern  # badjobin5words 	-86.69739532470703
705526521524424704	us history re-writer in texas  # badjobin5words 	-37.70820999145508
705527701986254849	gynecologist office clean up crew  # badjobin5words 	-42.70480728149414
705532856265736193	# badjobin5words minion in the batman universe 	-38.370330810546875
705565719014932480	the friday crucifixion cleanup crew  # badjobin5words 	-42.1573486328125
705510128934473728	speech writer for sarah palin # badjobin5words 	-38.26990509033203
705535421086879744	shout out to thesetop tweeters ! # badjobin5words good luck tonight ! 	-64.85975646972656
705504263397462016	porn set butt plug wrangler # badjobin5words 	-44.45829391479492
705521728764547072	# badjobin5wordsarbitrary henchman in action films 	-34.80345153808594
705542933919891456	donald trump's orange base applicator  # badjobin5words 	-43.75898742675781
705539621195677696	justin bieber dicktip taste tester  # badjobin5words 	-43.710609436035156
705538498187530240	fluffer on a snuff film  # badjobin5words 	-41.01982116699219
705537620093210625	donald trump ball's washer drier  # badjobin5words 	-40.7630500793457
705539006545526784	sex toy quality control expert  # badjobin5words 	-43.511146545410156
705541753181446145	# badjobin5wordsin sewage . not a plumber . 	-37.34547805786133
705545952954716160	donald trump's comb over adviser  # badjobin5words 	-44.6900520324707
705514058489794560	senior center panty raid specialist  # badjobin5words 	-43.440277099609375
705522406937374725	# badjobin5words ted cruz's happy face promoter 	-44.290531158447266
705520492078194688	# badjobin5wordsmitt romney knee pad cleaner 	-39.62916564941406
705515075801493504	# badjobin5words reading all of these tweets 	-41.13057327270508
705544004461395969	democratic pollster anywhere in texas  # badjobin5words 	-39.47954559326172
705538625648234497	flight attendant and baby wrangler . # badjobin5words 	-45.55198287963867
705547831298367488	# badjobin5words adolf hitler's personal micropenis caretaker 	-43.23554229736328
705559314686148609	# badjobin5words post scandal cosby sweater manufacturer 	-44.41269302368164
705542238366003200	ccor nani for babies doing cocaine . rt # badjobin5wordsnanny for babies doing cocaine . 	-78.38526916503906
705535342183514112	 does this taste like poison ?  # badjobin5words 	-49.5640983581543
705548025540812801	# badjobin5words donald trump's wingman towards ivanka 	-45.081199645996094
705545821043863552	oboists post-mozart in the jungle  # badjobin5words   ( leeetle cheat ) 	-54.850460052490234
705555447592321024	caitlyn jenner's in house gynecologist   # badjobin5words 	-41.49891662597656
705509870288642050	# badjobin5wordsdrumpf's lap dog  & amp ; bottom 	-46.84521484375
705573185899642881	donald trump's ambassador to mexico  # badjobin5words 	-43.509002685546875
705538225151025152	welcome to allianz global assistance  # badjobin5words 	-35.85276794433594
