732637211691261952	@ midnight  @ hardwick we found god in a hopeful place  # makeasongwhiter  # pointsme 
732633564710342656	too much booty in the yoga pants  # makeasongwhiter  @ midnight 
732630549026627584	# makeasongwhiter parents just understand  @ midnight 
732638331838824448	@ midnight  @ hardwick jump ! . . . not that far  # vanhalen  # makeasongwhiter  # pointsme 
732636910133383169	straight outta  # lamaze class  # makeasongwhiter  @ midnight 
732638119674138630	@ midnight  @ hardwick i'm so classy . . . you already know  # makeasongwhiter  # pointsme 
732637352041058304	@ midnight  @ hardwick mister christian  # makeasongwhiter  # pointsme 
732635217362477056	republican paradise  # makeasongwhiter  @ midnight 
732635240213020672	crusin down the street in my 4x4  # makeasongwhiter  @ midnight 
732632643469201409	these bros are not loyal  # makeasongwhiter  @ midnight 
732638922501705728	pour some gluten free artificial sweetner on me . @ midnight  # makeasongwhiter 
732638303762014208	@ midnight golfa's paradise  # makeasongwhiter 
732639311032668160	@ midnight more cocaine  # makeasongwhiter 
732640974480904192	@ midnight all along the trump tower  # makeasongwhiter 
732632256083197952	love the police- w . w . a . ( wiggers with attitudes ) # makeasongwhiter  @ midnight 
732634714062774272	albino rain  # makeasongwhiter  @ midnight 
732636665496358912	@ midnight  @ hardwick unenvisionable lines  # makeasongwhiter  # pointsme 
732636856890843137	@ midnight hello . . . it's me . i was wondering if after all this time i could speak to your manager . # makeasongwhiter 
732640212778659840	# makeasongwhiter home inspection - ice tea  @ midnight 
732638900494049280	@ midnight  @ hardwick welcome to not the jungle  # makeasongwhiter  # pointsme 
732634240714723328	good credit sunshine  # makeasongwhiter  @ midnight 
732636462877790208	@ midnight  love the police  # makeasongwhiter 
732633288414658560	baby you can drive my carpool  # makeasongwhiter  @ midnight 
732639245366665217	@ midnight  @ hardwick nothing compares to blue's clues : the steve version  # makeasongwhiter  # pointsme 
732638627184955392	@ midnight  @ hardwick take all me  ( take on me/all of me ) # makeasongwhiter  # pointsme 
732631401665826817	@ midnight all the small things , but it does the job . # makeasongwhiter 
732632499570925568	anything by stevie wonderbread  # makeasongwhiter  @ midnight 
732635052815736832	from the windows to the wine cupboard  # makeasongwhiter  @ midnight 
732636438680850432	becky with the starbucks  # makeasongwhiter  @ midnight 
732637123703017474	proud mary tyler moore  # makeasongwhiter  @ midnight 
732638454891327489	don't stop beliebin'  # makeasongwhiter  @ midnight 
732635051008098305	all about the benjamins and any denomination of currency  . . # makeasongwhiter  @ midnight 
732639481996533760	@ midnight i wanna dance off beat with somebody  # makeasongwhiter 
732636825144135680	@ midnight  @ hardwick we are white  # makeasongwhiter  # pointsme 
732634254904020996	@ midnight when doves cry , at your wedding ? worst . day . ever . # makeasongwhiter 
732634135429275648	the first time ever i saw your oh so very very very pale , pasty super white face  # makeasongwhiter  @ midnight 
732639409049370624	@ midnight  @ hardwick just sane in my brain  # makeasongwhiter  # pointsme 
732637585634381827	@ midnight  @ hardwick mud on the leaves  # makeasongwhiter  # pointsme 
732637563341639684	walk up to the club like what up i'm on some new meds   # makeasongwhiter  | @ midnight 
732631113328386048	gluten free bird  # makeasongwhiter  @ midnight 
732639849736482817	"@ midnight  @ hardwick eat it , "" it ""` s healthy for you  @ alyankovic  # makeasongwhiter  # pointsme "
732637990627856384	heil ! heil ! rock and roll    @ midnight   # makeasongwhiter  # internethitler 
732631810610339841	play that polka music , white boy  # makeasongwhiter  @ midnight 
732640773913477120	@ midnight throw your hands up in heir  # makeasongwhiter 
732633081169879040	"# makeasongwhiter  "" when i get this feeling , i need erectile dysfunction tablets . . . "" @ midnight "
732632908003987456	# makeasongwhiter  @ midnight any song by bread 
732640310065430529	@ midnight oppa rich guy style  # makeasongwhiter 
732637529149734912	ra ra riot over sports  # makeasongwhiter  @ midnight 
732637221279301632	@ midnight  who run the world  ( us ) # makeasongwhiter 
732641263908982784	@ midnight  # makeasongwhiter mo' money , mo investments 
732637740534091776	anything by the ted talking heads . . . # makeasongwhiter  @ midnight 
732637929219182592	@ midnight  @ hardwick happier  # makeasongwhiter  # pointsme 
732636923357863936	all in all , mexico will pay for the wall . # makeasongwhiter  @ midnight 
732641018374410247	# makeasongwhiter  # chrishardwickshadeofpale  @ midnight 
732639616885366785	i still haven't found the rhythm i'm looking for . . . # makeasongwhiter  @ midnight 
732637755176550400	@ midnight  @ hardwick white skin king  # makeasongwhiter  # pointsme 
732635957581611009	# makeasongwhiter pappa's got a brand new golf bag  @ midnight 
732637899762618368	that's why the lady has a tramp stamp  # makeasongwhiter  @ midnight 
732636611322777602	hit my baby one more time . . . in the walmart parking lot   # makeasongwhiter  @ midnight 
732635740736131073	starbucks style  # makeasongwhiter  @ midnight 
732633284669235200	# makeasongwhiter  @ midnight 99 % problems 
732635619663302656	she thinks my tractor is sexy . can't get whiter than that . # makeasongwhiter  @ midnight 
732639631041277952	@ midnight  @ hardwick  ( story ) informer  # makeasongwhiter  # pointsme 
732635402222211072	@ midnight  # makeasongwhiter white and white 
732639417907744769	we loved  @ midnight trending hashtag  # makeasongwhiter this morning . check out some of our favorites . do you have one ? 
732637015238443009	@ midnight  @ hardwick somebody that i still know  # makeasongwhiter  # pointsme 
732636244396625920	kale break  # makeasongwhiter  @ midnight 
732420612187131904	this land was your land . # makeasongwhiter  @ midnight 
732416620040060929	i believe i can fly first class  # makeasongwhiter  @ midnight 
732423780128063490	kale to the chief  # makeasongwhiter  @ midnight 
732425260960763904	wake me up before u froyo  # makeasongwhiter  @ midnight 
732432358704439297	spiritual healing  # makeasongwhiter  @ midnight 
732422000220594176	who licked the dogs mouth ! ! ? # makeasongwhiter  @ midnight 
732418027367456768	gin and cold-pressed juice  # makeasongwhiter  @ midnight 
732420251791429632	sitting on a yacht in the bay  # makeasongwhiter  @ midnight 
732466971149668352	old macdonald had a farmer's market an-ti-g-m-o   # makeasongwhiter  @ midnight 
732425190303358976	don't speak . . . . anything but english  # makeasongwhiter  @ midnight 
