748933089922052096	@ midnight   # americain4words  corn syrup and salt 
748932145285128192	@ midnight   # americain4words  tastes great , less filling 
748939438307192832	# americain4words home of walking dead  @ midnight 
748925811017781249	even police kill you  # americain4words  @ midnight 
748927856999358464	what the fuck , guys ? # americain4words  @ midnight 
748929661976076288	democrats america's retarded people   # americain4words  @ midnight 
748930176747208706	don't f **% with us . # americain4words  @ midnight 
748926695277752320	red , white , and nudes  # americain4words  @ midnight 
748938865117843456	@ midnight too many fat kids  # americain4words 
748926601472143360	bacon goes in everything  # americain4words  @ midnight 
748931019315744768	@ midnight  # americain4words gun toting queer bashers  # pointsme  # july4thbirthday 
748928640021389314	we love our guns . # americain4words  @ midnight 
748928454784086016	fireworks blew off fingers . # americain4words  @ midnight 
748925830013788160	need to get out  # americain4words  @ midnight 
748938055139155968	# americain4words brass knuckles are illegal ! ? @ midnight 
748934608859922432	guns nascar beer oligarchy   # americain4words  @ midnight 
748939878394531841	@ midnight beyonce is our queen  # americain4words 
748930307777294337	the movie was better . @ midnight  # americain4words 
748939567256961024	make war not love  # americain4words  @ midnight 
748933658560507904	we were always great   # americain4words  @ midnight 
748926439332974592	guns , god , government corruption  # americain4words  @ midnight 
748930794291421184	@ midnight  # americain4words twerking ever since 2013   # pointsme  # july4thbirthday 
748926986848964612	home of the trucknuts  # americain4words  @ midnight 
748926385683460097	we copy british television . @ midnight  # americain4words  
748931596535881728	@ midnight  # americain4words it's my fucking birthday ! # pointsme  # july4thbirthday 
748930657217314816	@ midnight  # americain4words obesity still runs rampant  # pointsme  # july4thbirthday 
748926581188489218	every problem is shootable  # americain4words  @ midnight 
748928416334905344	sorry for limp bizkit  # americain4words  @ midnight 
748939358443565058	consequences are for sissies . # americain4words  @ midnight 
748929291992391680	sorry , i'm from canada . # americain4words  @ midnight 
748930528947109888	@ midnight  # americain4words free till  @ realdonaldtrump wins  # pointsme  # july4thbirthday 
748931045035216896	america merica merica merica  @ midnight  # americain4words 
748934748224061440	@ midnight   # americain4words - star spangled dumpster fire 
748932517722353665	coming right for us ! # americain4words  @ midnight  @ sadlycatless  @ midnight  
748937436466704384	not perfect , not venezuela  # americain4words  @ midnight 
748931111343063040	@ midnight  # americain4words we're all bullies here  # pointsme  # july4thbirthday 
748924662567018496	deep-fried chocolate-covered hostess twinkie  # americain4words  @ midnight 
748933741267922944	# americain4words  @ midnight hot dog stuffed pizza 
748928610451525634	wants to rule everything  # americain4words  @ midnight 
748930969391001601	democrats are all women  ( even the ones who stand to pee ) # americain4words  @ midnight 
748931209619709952	@ midnight  # americain4words confused about sexual identity  # pointsme  # july4thbirthday 
748926339546247168	trump or hillary ? really ? ! # americain4words  @ midnight 
748933758959570945	but we're we really ? # americain4words  @ midnight 
748927778964123649	y'all mothafuckas need jesus  @ midnight  # americain4words  
748930920283906048	immigrants rallying against immigration  # americain4words  @ midnight 
748927630834032640	conquer natives , make mascots  # americain4words  @ midnight 
748938224605679617	# americain4words  @ midnight land of the lawsuits 
748934301136277505	don't stop me now . # americain4words  @ midnight 
748930260452798464	still figuring things out  # americain4words  @ midnight 
748929954335879169	we won't do metric ! # americain4words  @ midnight 
748927688421834752	we're all educated good . # americain4words  @ midnight 
748926868892639232	how free are you ? # americain4words  @ midnight 
748935919533776896	safe 4th of july . # americain4words  @ midnight  
748938103780417536	political discourse : flinging poo  # americain4words  @ midnight 
748937873856999424	@ midnight  # americain4words freedom with resources 
748926715221671936	"home of 52 "" pants  # americain4words  @ midnight "
748931340465242112	@ midnight  # americain4words w're still playing baseball  # pointsme  # july4thbirthday 
748931479221182464	@ midnight  # americain4words other countries are stupidurer  # pointsme  # july4thbirthday 
748936267979583488	the 4th of july  # americain4words  @ midnight 
748925236339355650	trump might actually win . # americain4words  @ midnight 
748929222857596929	democratic dummys fucked up   # americain4words   @ midnight 
748930292723884032	there is still hope . @ midnight  # americain4words 
748930908380692480	@ midnight  # americain4words pizzas have hot dogs  # pointsme  # jul4thbirthday 
748931502008856577	republicans always fix democratic-fuckups   # americain4words  @ midnight 
748930363762892801	@ midnight  # americain4words marijuana and homosexual approved ! # pointsme  # july4thbirthday 
748930232107794432	@ midnight  # americain4words nation full of hillbllies  # pointsme  # july4thbirthday 
748940183207284736	when do we eat ? # americain4words  @ midnight 
748931700101488640	purge will become reality  @ midnight  # americain4words 
748932656767856640	@ midnight   # americain4words  deep fried corn dogs 
748928804517777408	guns . guns . more guns ! ! ! # americain4words  @ midnight 
748928221794693120	half will vote trump . # americain4words  @ midnight 
748734683437862912	welp , it's been nice . # americain4words  @ midnight 
748720408564736000	complaining makes it better  # americain4words  @ midnight 
748754057762779138	everything delivered . except justice . # americain4words  @ midnight 
748748175041712132	sex , drugs and wak-a-mole . # americain4words  @ midnight 
748729090903912453	idiocracy's insanely long prequel  # americain4words  @ midnight 
748743725380055040	bible belt around neck  # americain4words  @ midnight 
748768511388897281	the secret is lard . # americain4words  @ midnight 
748731795537924104	directed by michael bay  # americain4words  @ midnight 
748725329196306434	flip-flops are formal  # americain4words  @ midnight 
748741517431349248	guns , fine . nipples , scary ! # americain4words  @ midnight 
