745673957399990272	iron man: civil war pigs #comicbooksongs @midnight
745695484581396480	darkseid of the moon #comicbooksongs @midnight
745686328575041539	whoooaaaa black adam, bam alam! #comicbooksongs @midnight
745672157343055873	"@midnight #comicbooksongs ""hoth in herrre"" #nelly"
745695546334052353	mistyque #comicbooksongs @midnight
745676411986403328	x-men gon give it to ya #comicbooksongs   @midnight
745683784805322752	it's not easy being green lantern #comicbooksongs @midnight
745685455794909185	the hulk's favorite album:  smash,  by the offspring #comicbooksongs @midnight
745680066236022785	flash-dance-point #comicbooksongs @midnight
745696162125123584	you make me feel like a natural wonder woman  #comicbooksongs @midnight
745670770060206080	my super girl #comicbooksongs @midnight
745683448036106240	dr. strange brew  #comicbooksongs @midnight
745687632470958082	"#comicbooksongs ""sgt rock and cap all night"" @midnight"
745693254239215617	rock around the croc #comicbooksongs @midnight
745666761652080641	gotham girls on film #comicbooksongs @midnight
745668751413153792	we're gonna rock down to,  electro avenue #comicbooksongs @midnight
745675929540648961	total apocalypse of the heart #comicbooksongs @midnight
745688442843979778	zod only knows #comicbooksongs @midnight
745693019181973504	"#comicbooksongs ""nothing but a lee thing"" @midnight"
745670774342688768	"@midnight  #comicbooksongs ""i shot the commissioner's daughter,"" by the joker"
745687212885319680	star spangled bruce banner @midnight  #comicbooksongs
745684353200455680	@midnight bat romance by lady gaga #comicbooksongs
745686884496478208	grodd bless america @midnight  #comicbooksongs
745668571833966592	penny lois lane  @midnight #comicbooksongs
745694356762411008	back in black canary. #comicbooksongs @midnight
745695823586033664	mister fantastic, tamborine man #comicbooksongs @midnight
745695718770343936	dont you forget about me. (the reboot song.)   #comicbooksongs @midnight
745692958725279745	bad necromancer #comicbooksongs @midnight
745683219484315651	@midnight #comicbooksongs  you don't mess around with jim hunter 
745666702181076992	@midnight  #comicbooksongs x-men's &amp; o's
745688150329036800	grootloose  #comicbooksongs @midnight
745684984564834306	@midnight #comicbooksongs   you gotta fight for your right to mutate
745695302028398593	@midnight #comicbooksongs bad bad hulk made brown
745677162108362753	it's a tin tin  #comicbooksongs @midnight #petshopboys
745672572793159680	"@midnight  #comicbooksongs ""papa's got a new utility belt"""
745670985295093761	helio #comicbooksongs @midnight  @adele 
745679333646303232	sentinel my love #comicbooksongs @midnight
745671057315667969	i wanna see some naked dudes, that's why i built this deadpool. -@blink182 #comicbooksongs @midnight
745690167906869252	mr. fantastic and the brown dirt cowboy. #comicbooksongs @midnight
745680779162746883	"@midnight #comicbooksongs ""friend of the daredevil"" by the grateful walking dead"
745681228695748608	somewhere over the bifrost #comicbooksongs @midnight
745681291794853889	mystique blue #comicbooksongs @midnight
745679309906542592	andi'm here to remind you. of themess you left when youwent away #remembersakovia #destroyanempire #comicbooksongs @midnight
745680256044916737	blowjob betty &amp; veronica #comicbooksongs @midnight
745675441512472576	#comicbooksongs @midnight
745696767535095810	@midnight @steveagee @eliroth @spikeferesten captain america, send my love (to your new lover) -peggy  @midnight #comicbooksongs
745692845462458368	superman is salt. batman is pepa. #comicbooksongs @midnight @eliroth 
745682171940069377	"@midnight #comicbooksongs ""love is a battlefield earth"" #patbenatar"
745688349571227652	bad moon knight rising.  #comicbooksongs @midnight
745672025109315584	"@midnight  #comicbooksongs ""(i am) superman"" - rem"
745676893114994688	@midnight #comicbooksongs daredevil with the blue dress
745674166070697984	kal-el me maybe #comicbooksongs @midnight
745694047268909056	green arrows (instrumental by booker t. and the mgs). #comicbooksongs @midnight
745671212538306564	"@midnight #comicbooksongs ""holding out for a super-hero"" #bonnietyler"
745669247737671680	sorry i'm not home right now, i'm walking into spidermanwebs. #comicbooksongs @midnight
745688000072323072	nothin but a kree thang  #comicbooksongs @midnight
745667741613424641	every rose has a thor  #comicbooksongs @midnight
745696864247353344	heroing by lou reed richards #comicbooksongs @midnight
745679999827513344	radioactive (man) #comicbooksongs @midnight
745673804345532418	jeremiah was a frogman @midnight #comicbooksongs
745693631692963841	ra's al ghoulish #comicbooksongs @midnight
745693755496292352	billie jean grey  #comicbooksongs @midnight
745678118367551491	"@midnight #comicbooksongs ""quit playing hunger games with my heart"" @backstreetboys"
745681746688155648	killing me softly with his claws #robertaflack #wolverine  #comicbooksongs @midnight
745696357755813888	yellow submariner #comicbooksongs @midnight
745693855283056640	i shot the boy wonder but i didn't shoot no batman ha! ha! ha! #comicbooksongs @midnight
745674570938494980	rhythm of the nightwing  #comicbooksongs  @midnight @hardwick
745696866348720129	silver surfer and gold #comicbooksongs @midnight
745679079353913346	the scat man (of steel) #comicbooksongs @midnight
745674383293825025	the book of love is part of a larger saga that spans the multiverse. @midnight #comicbooksongs
745691636827557888	stuck in the new 52 #comicbooksongs @midnight
745686526940450817	@midnight are you pulling your hashtag war topics out of hat?  #comicbooksongs indeed!
745676563270631424	i believe i can fly due to radiation @midnight #comicbooksongs
745689659741773828	cold as iceman.  #comicbooksongs @midnight
745667314226434048	smells like teen titans spirit  #comicbooksongs @midnight
745673507736936449	it's raining, uncle ben. #comicbooksongs @midnight
745690049476497410	"@midnight ""squirrely squirrely squirrely squirrely girl"" #comicbooksongs (i just dated myself)"
745696965023895552	greensleeves arrow #comicbooksongs @midnight
745695010436222978	no where mandrake #comicbooksongs @midnight
745693145187258368	help me, robin #comicbooksongs @midnight
745673923300204545	nor'easter ororo @midnight #comicbooksongs
745688599236993025	he ain't heavy, he's my brother voodoo  #comicbooksongs @midnight
745691186791333888	blue devil inside. #comicbooksongs @midnight
745679405847031809	@midnight #comicbooksongs your body is a wonder woman
745688631898148864	bring on the nightwing. #comicbooksongs @midnight
745679852699717632	"@midnight #comicbooksongs ""papa don't preacher"" #madonna"
745695118192062464	bringin' sexy batman  #comicbooksongs @midnight
745682505957728256	@midnight #comicbooksongs the green lantern lies down on broadway
745675867154612224	ant-man in the box #comicbooksongs @midnight
745672273160511488	"@midnight  #comicbooksongs ""i'm no superman"" - lazlo bane"
745695133845225472	@midnight #comicbooksongs everybody wear spandex tonight
745675852818579459	hulk do anything for love.  hulk won't do that.  @midnight #comicbooksongs
745692070053027841	ghost thing in the sky because he's teaming up with the falcon #comicbooksongs @midnight
745694175505571841	one man thing leads to another.  #comicbooksongs @midnight
745670085105225728	@midnight blame it on the bane #comicbooksongs
745666978224939009	suicide squad solution  #comicbooksongs @midnight
745686420564541443	my life would puck without you #comicbooksongs @midnight
745692295643664384	i killed robin but i didn't shoot the batman #comicbooksongs @midnight
745670628724850689	mighty thor sings the blues #comicbooksongs @midnight
745672890683555840	the eobard thawne song by cisco ramon #comicbooksongs @midnight #theflash @tha_los @cavanaghtom @grantgust
745682579471335425	ronan on a river #comicbooksongs @midnight
745667743693811712	i love sgt. rock and roll @midnight #comicbooksongs
745678304317870080	rap zod #comicbooksongs @midnight
745689997534060545	wonder man loves a woman @midnight #comicbooksongs 
745674207695093760	drax in black i want you drax ten drax commandments drax or white baby got drax drax the knife my neck, my drax #comicbooksongs @midnight
745681239143751680	green-lantern-sleeves #comicbooksongs  @midnight
745677313325563904	@midnight #comicbooksongs whoot, thor it is
745668869067530240	beast of burden @midnight #comicbooksongs
745697571037978624	son of a preacher man #comicbooksongs @midnight
745694932669767682	dr. manhattan blues #comicbooksongs @midnight
