705566625123180546	@midnight #BadJobin5words The guy who did this @XFINITY #hackjob https://t.co/S0vrQa96SS	1.36469076736e-226
705519946856427520	@midnight reality translator for Donald Trump #BadJobIn5Words	8.27058651364e-194
705567772613451776	@midnight Nicole Simpson's Sunglasses Delivery Service. #Badjobin5words	5.03785910311e-211
705528426657091585	@midnight Casting couch stain remover guy #BadJobIn5Words	7.92476366226e-192
705567994299060225	Being Donald Trump's personal adviser   #BadJobIn5Words  @midnight	2.29525751437e-187
705534085528039424	@midnight #BadJobIn5Words President of the United States	4.51197259245e-190
705559366783492096	#BadJobIn5Words @midnight  Walmart liquor aisle vomit scraper	6.69458698305e-210
705575452790763520	Host body for #alien larvae ? #BadJobIn5Words @midnight https://t.co/BQkIn7V2j4	1.22198373468e-202
705521583817826305	Gynecologist after Chris Christie cunnilingus @midnight #BadJobIn5Words	5.9463263343e-202
705543681747496961	The hairstylist for Bernie Sanders #BadJobIn5Words @midnight	1.71356877178e-192
705502230221340672	@midnight #BadJobIn5Words   Fluffer for the  Republican frontrunner	8.93608293264e-208
705555257628078080	Megyn Kelly Moderating Republican Debate #BadJobIn5Words @midnight	6.82470147594e-219
705520217548591105	Martin Shkreli's Public Relations agent #BadJobIn5Words @midnight	1.71669827484e-204
705514237855186944	Last night's @midnight was ONE OF THE BEST OF ALL-TIME! #BadJobIn5Words @marcellacomedy https://t.co/Vz2s3Jk0n5 https://t.co/Xx7ZFFP8oe	1.15090010973e-273
705538376229789696	All you can eat dicks #BadJobIn5Words @midnight	5.19312503169e-178
705538894415003648	Donut receipt maker and sorter  #BadJobIn5Words @midnight	2.59258741482e-189
705538804623388672	Adolf Hitler's  tiny penis doctor #BadJobIn5Words @midnight	1.17824567939e-197
705575266525929472	Stairway repair guy In heaven #BadJobIn5Words @midnight	1.38913697753e-192
705555116846354432	Donald Trump's Creative Accounting Dwarf #BadJobIn5Words @midnight	1.76495295869e-209
705509198193418241	#BadJobIn5Words @midnight  Moderator at GOP Debate Riot	9.43142127241e-195
705503504501071872	@midnight #BadJobIn5Words Donald Trumps Personal Relations Manager	2.88651727806e-204
705503623074086912	Hello ma'am, welcome to Walmart. #BadJobIn5Words @midnight	3.03158152925e-199
705522506052952064	@midnight  Bend over. Here comes pressure.  #BadJobIn5Words	3.04812382204e-183
705538393409613824	@midnight dildo factory, customer complaints department.  #BadJobIn5Words	1.9831921063e-206
705521728127049728	Defending the Ghostbusters reboot. Yikes... #BadJobIn5Words @midnight	5.59900270974e-220
705510592728199168	#BadJobIn5Words  @midnight  Bathroom Attendant at GOP Debate	2.31997740144e-183
705549902512652289	"Late to @midnight #badjobin5words ""Rod Ryan Show Sports Desk"""	4.49701676492e-197
705516336236109824	"@midnight #badjobin5words ""let's drain that abscess, doc!"""	1.19043613515e-199
705511149970726912	The host of Singled Out #BadJobIn5Words @midnight	1.36390975237e-184
705539382007066624	Anal bead retrieval technician trainer  #BadJobIn5Words @midnight	3.79170786814e-200
705505821849841664	Donald Trump's Racial Harmony Advisor @midnight #BadJobIn5Words https://t.co/bbYrpgrwHm	7.13968213991e-205
705517214775042048	Trump's late night Pube Fluffer #BadJobIn5Words @midnight	1.11190373679e-206
705504952655835136	Anything to do with people #BadJobIn5Words @midnight	4.10462928609e-188
705543159917387777	Chris Christie at Trump's Rally #BadJobIn5Words @midnight	8.54551554277e-192
705564874697535490	@midnight I know it's late, but #BadJobIn5Words OBGYN for the Golden Girls	5.92305681552e-226
705503469336014848	Los Angeles Meter Maid's Assistant.  #BadJobIn5Words @midnight	1.07424468645e-193
705575716859957248	Publicist for the Foo Fighters . #BadJobIn5Words @midnight	2.45043685833e-201
705548562709536768	@midnight  Just one more pleeeease?  FACT CHECKER FOR FOX NEWS #BadJobIn5Words   #@midnight	2.32277123499e-269
705508096232333312	#BadJobIn5Words @midnight Chairperson of the Republican Party	3.96449484604e-209
705513244471873536	Last night's @midnight was ONE OF THE BEST OF ALL-TIME! #BadJobIn5Words @marcellacomedy https://t.co/HZWygPaSuK https://t.co/LOmkPREMa8	1.15090010973e-273
705515128423366657	Donald Trump's Bukkake Film Co-star @midnight #BadJobIn5Words	7.1784973273e-204
705538492697223168	Trump's human toilet #BadJobIn5Words @midnight	7.21768309709e-181
705566234230837248	@midnight #Badjobin5words Glory Hole Mop bucket guy	1.98583826323e-186
705531976879624192	@Ti_FusedCynic @midnight #BadJobIn5Words Sketchy Indian Restaurant Bathroom Cleaner	1.54539310032e-242
705509073538580480	@midnight @hardwick  Handjob is still a job! #BadJobIn5Words #PointsMe	2.65151676478e-258
705565980395589633	Mitt Romney servicing Donald Trump #BadJobIn5Words @midnight	2.07785293324e-205
705502697416368128	The next president of America.  #BadJobIn5Words @midnight	9.3449602388e-198
705535518684090368	Murder clown dry cleaner/fluffer #BadJobIn5Words @midnight	5.01161585232e-195
705568520017469440	Official driver for The Bachelor #BadJobIn5Words @midnight	9.27135919156e-202
705518584026546176	Chris Christie dick pic editor #BadJobIn5Words @midnight	6.95214732969e-192
705539523334242304	Hard of Hearing Horse Whisperer #badjobin5words @midnight https://t.co/xtqkCR96w7	2.6417476474e-197
705502099962880001	"@midnight  #BadJobIn5Words  PR Damage Control At @TotalBeauty  ""Whoopi, Oprah, they all look alike!"" (paraphrased)  https://t.co/TJd3kl5MNT"	8.87324474376e-291
705504053153763328	https://t.co/7iYuO7Vh0g Men are failed women at birth. RT @fleshbasket: Gary Busey outreach summer intern #BadJobIn5Words @midnight	1
705526521524424704	US History Re-writer in Texas #BadJobIn5Words @midnight	7.755471828e-197
705527701986254849	@midnight gynecologist office clean up crew #badjobin5words	7.3153567726e-181
705532856265736193	@midnight #BadJobIn5Words Minion in the Batman Universe	2.2956952117e-197
705565719014932480	The Friday Crucifixion Cleanup Crew #BadJobIn5Words @midnight	2.65047080267e-208
705510128934473728	Speech Writer for Sarah Palin @midnight #BadJobIn5Words https://t.co/pBcBjvCmLT	1.11705177168e-181
705535421086879744	Shout out to these @midnight top tweeters! @jaredshroyer @TimKcomic #BadJobIn5Words Good luck tonight! 	3.25498942086e-283
705504263397462016	Porn set butt plug wrangler @midnight #BadJobIn5Words	6.14572421986e-183
705521728764547072	#BadJobIn5Words @midnight Arbitrary Henchman in action films	1.63837847229e-215
705542933919891456	Donald Trump's Orange Base Applicator #BadJobIn5Words @midnight	3.22830192406e-210
705539621195677696	@midnight justin bieber dicktip taste tester #BadJobIn5Words https://t.co/RBVICmRvLF	3.44137052595e-196
705538498187530240	Fluffer on a snuff film #BadJobIn5Words @midnight	1.27250944202e-179
705537620093210625	@midnight Donald Trump Ball's Washer Drier #BadJobIn5Words	2.65075428366e-188
705539006545526784	Sex toy quality control expert #BadJobIn5Words @midnight	4.58094367636e-197
705541753181446145	#BadJobIn5Words @midnight In sewage. Not a plumber.	6.88547395772e-191
705545952954716160	Donald Trump's comb over adviser #BadJobIn5Words @midnight	1.47124369757e-205
705514058489794560	Senior Center Panty Raid Specialist #BadJobIn5Words @midnight	1.35525237765e-199
705522406937374725	@midnight #BadJobIn5Words Ted Cruz's happy face promoter	4.95948623666e-205
705520492078194688	#BadJobIn5Words @midnight Mitt Romney knee pad cleaner	3.25015219885e-199
705515075801493504	@midnight #badjobin5words Reading all of these tweets	3.36343464888e-178
705544004461395969	Democratic pollster anywhere in Texas #BadJobIn5Words @midnight	1.13813751577e-204
705538625648234497	Flight attendant and baby wrangler.  #BadJobIn5Words @midnight	8.68411120162e-202
705547831298367488	@midnight #BadJobIn5Words Adolf Hitler's Personal Micropenis Caretaker	3.17993369245e-211
705559314686148609	@midnight #badjobin5words post scandal Cosby sweater manufacturer	1.35465051776e-203
705542238366003200	cc @MuppHits or Nani for babies doing cocaine. RT @NathynwithaY #badjobin5words @midnight Nanny for babies doing cocaine.	0.0
705535342183514112	"@hardwick @midnight ""Does this taste like poison?"" #BadJobIn5Words"	7.7361255627e-214
705548025540812801	@midnight #BadJobIn5Words Donald Trump's Wingman towards Ivanka	1.21935128027e-208
705545821043863552	@midnight Oboists post-Mozart In The Jungle #BadJobIn5Words  (leeetle cheat)	5.07215603993e-223
705555447592321024	@midnight Caitlyn Jenner's in house Gynecologist  #BadJobIn5Words	7.56736039378e-194
705509870288642050	#BadJobIn5Words @midnight Drumpf's Lap Dog &amp; Bottom	7.02319615949e-243
705573185899642881	Donald Trump's Ambassador to Mexico #BadJobIn5Words @midnight	3.90045744754e-207
705538225151025152	@midnight Welcome to Allianz Global Assistance #BadJobIn5Words	3.06439999525e-186
705570840796999680	Mitt Romney blowing Donald Trump #BadJobIn5Words @midnight	8.73397118655e-202
705515982022959105	I draw your Furry OCs #BadJobIn5Words @midnight  #Spokenfromexperience	1.21781988597e-235
705565748622708737	The Trump Campaign Complaint Deparment #BadJobIn5Words @midnight	3.95846650571e-211
705507832754544641	#BadJobIn5Words @midnight Kim Jong Un's Food Taster	1.89977572701e-195
705274536082583552	Carmen Sandiego's Global Positioning System.  #BadJobIn5Words @midnight	1.00075560958e-213
705251223671332864	Becoming Your own Grandpa Somehow  #BadJobIn5Words @midnight	4.29694759472e-201
705257921970577408	Assigned to defend Steph Curry. #badjobin5words @midnight	1.30297493892e-190
705272546317488128	Offended person in comment section #BadJobIn5Words @midnight	7.99233891948e-192
705248591678287873	Mine! Anyone else want it? #BadJobIn5Words @midnight	1.04739988744e-186
705258013813252096	The Incredible Hulks personal seamstress. #BadJobIn5Words @midnight	1.40690833397e-212
705251412771528704	Personal Clapper for Jeb Bush @midnight #BadJobIn5Words	9.48646194284e-185
705251202548801537	Russian cosmonaut dog circa 1957.  #BadJobIn5Words @midnight	4.41426230959e-197
705278463733800960	Japanese soldier getting Godzilla duty @midnight #BadJobIn5Words	3.37068103756e-200
705261248464687104	Kidnapping Liam Neesons family members #BadJobIn5Words @midnight	4.81659901938e-206
